id,full_name,app_name,html_url,language,stargazers_count,forks_count,owner_login,created_at
761,emmut/movies,movies,https://github.com/emmut/movies,,0,0,emmut,2025-09-18T10:56:43.739058
760,anntnzrb/_nixrice,_nixrice,https://github.com/anntnzrb/_nixrice,,0,0,anntnzrb,2025-09-18T10:56:43.738977
759,gkapfham/www.gregorykapfhammer.com,www.gregorykapfhammer.com,https://github.com/gkapfham/www.gregorykapfhammer.com,,0,0,gkapfham,2025-09-18T10:56:43.738900
758,ht0324/ht0324.github.io,ht0324.github.io,https://github.com/ht0324/ht0324.github.io,,0,0,ht0324,2025-09-18T10:56:43.738814
757,WillBooster/shared,shared,https://github.com/WillBooster/shared,,0,0,WillBooster,2025-09-18T10:56:43.738723
756,Alterspective-IO/as-k2sf-framework-material-design,as-k2sf-framework-material-design,https://github.com/Alterspective-IO/as-k2sf-framework-material-design,,0,0,Alterspective-IO,2025-09-18T10:56:43.738631
755,MrME-CodeSmith/QuoteSwift,QuoteSwift,https://github.com/MrME-CodeSmith/QuoteSwift,,0,0,MrME-CodeSmith,2025-09-18T10:56:43.738539
754,timgivois/personal-blog,personal-blog,https://github.com/timgivois/personal-blog,,0,0,timgivois,2025-09-18T10:56:43.738450
753,InternetPublicLibrary/IPLibrary-website,IPLibrary-website,https://github.com/InternetPublicLibrary/IPLibrary-website,,0,0,InternetPublicLibrary,2025-09-18T10:56:43.738338
752,wtyler2505/multi-controller-app,multi-controller-app,https://github.com/wtyler2505/multi-controller-app,,0,0,wtyler2505,2025-09-18T10:56:43.738170
751,TexasCoding/project-x-py,project-x-py,https://github.com/TexasCoding/project-x-py,,0,0,TexasCoding,2025-09-18T10:56:43.738085
750,Volscente/NexusLLM,NexusLLM,https://github.com/Volscente/NexusLLM,,0,0,Volscente,2025-09-18T10:56:43.738001
749,nathom/delphi.nvim,delphi.nvim,https://github.com/nathom/delphi.nvim,,0,0,nathom,2025-09-18T10:56:43.737922
748,endersonmenezes/github-scripts,github-scripts,https://github.com/endersonmenezes/github-scripts,,0,0,endersonmenezes,2025-09-18T10:56:43.737838
747,zetsuchan/angstromscd-monorepo,angstromscd-monorepo,https://github.com/zetsuchan/angstromscd-monorepo,,0,0,zetsuchan,2025-09-18T10:56:43.737750
746,dgoeke/finessimo,finessimo,https://github.com/dgoeke/finessimo,,0,0,dgoeke,2025-09-18T10:56:43.737661
745,IngeniousIdiocy/Consumer-Complaint-Database-MCP,Consumer-Complaint-Database-MCP,https://github.com/IngeniousIdiocy/Consumer-Complaint-Database-MCP,,0,0,IngeniousIdiocy,2025-09-18T10:56:43.737545
744,linux-of-user/plexichat,plexichat,https://github.com/linux-of-user/plexichat,,0,0,linux-of-user,2025-09-18T10:56:43.737452
743,retrotheft/show-and-svelte,show-and-svelte,https://github.com/retrotheft/show-and-svelte,,0,0,retrotheft,2025-09-18T10:56:43.737377
742,N0SAFE/nextjs-nestjs-turborepo-template,nextjs-nestjs-turborepo-template,https://github.com/N0SAFE/nextjs-nestjs-turborepo-template,,0,0,N0SAFE,2025-09-18T10:56:43.737296
741,tqer39/terraform-github,terraform-github,https://github.com/tqer39/terraform-github,,0,0,tqer39,2025-09-18T10:56:43.737221
740,yuiseki/planetiler-ai,planetiler-ai,https://github.com/yuiseki/planetiler-ai,,0,0,yuiseki,2025-09-18T10:56:43.737143
739,humaidq/dotfiles,dotfiles,https://github.com/humaidq/dotfiles,,0,0,humaidq,2025-09-18T10:56:43.737068
738,nathabonfim59/cerebras-code-monitor,cerebras-code-monitor,https://github.com/nathabonfim59/cerebras-code-monitor,,0,0,nathabonfim59,2025-09-18T10:56:43.737002
737,Lupus/ocaml-lwt-interop,ocaml-lwt-interop,https://github.com/Lupus/ocaml-lwt-interop,,0,0,Lupus,2025-09-18T10:56:43.736920
736,biyard/ratel,ratel,https://github.com/biyard/ratel,,0,0,biyard,2025-09-18T10:56:43.736782
735,lokal-ninja/ireland-and-northern-ireland,ireland-and-northern-ireland,https://github.com/lokal-ninja/ireland-and-northern-ireland,,0,0,lokal-ninja,2025-09-18T10:56:43.736691
734,vpuhoff/prometheus-anomaly-detection-lstm,prometheus-anomaly-detection-lstm,https://github.com/vpuhoff/prometheus-anomaly-detection-lstm,,0,0,vpuhoff,2025-09-18T10:56:43.736598
733,unclehowell/datro,datro,https://github.com/unclehowell/datro,,0,0,unclehowell,2025-09-18T10:56:43.736504
732,jupyter-naas/docs,docs,https://github.com/jupyter-naas/docs,,0,0,jupyter-naas,2025-09-18T10:56:43.736420
731,wu-changxing/connectonion,connectonion,https://github.com/wu-changxing/connectonion,,0,0,wu-changxing,2025-09-18T10:56:43.736343
730,voku/AmysEcho,AmysEcho,https://github.com/voku/AmysEcho,,0,0,voku,2025-09-18T10:56:43.736258
729,scitix/netpulse,netpulse,https://github.com/scitix/netpulse,,0,0,scitix,2025-09-18T10:56:43.736173
728,MKY508/QueryGPT,QueryGPT,https://github.com/MKY508/QueryGPT,,0,0,MKY508,2025-09-18T10:56:43.736079
727,Protelis/Protelis,Protelis,https://github.com/Protelis/Protelis,,0,0,Protelis,2025-09-18T10:56:43.735989
726,Lumen-Labs/memory-paper,memory-paper,https://github.com/Lumen-Labs/memory-paper,,0,0,Lumen-Labs,2025-09-18T10:56:43.735892
725,josean-dev/sveltekit-blog,sveltekit-blog,https://github.com/josean-dev/sveltekit-blog,,0,0,josean-dev,2025-09-18T10:56:43.735808
724,bogorad/openrouter-summarizer,openrouter-summarizer,https://github.com/bogorad/openrouter-summarizer,,0,0,bogorad,2025-09-18T10:56:43.735724
723,jbangdev/jbang.dev,jbang.dev,https://github.com/jbangdev/jbang.dev,,0,0,jbangdev,2025-09-18T10:56:43.735640
722,use-drzl/drzl,drzl,https://github.com/use-drzl/drzl,,0,0,use-drzl,2025-09-18T10:56:43.735556
721,jimerswagger/PleasePressOne,PleasePressOne,https://github.com/jimerswagger/PleasePressOne,,0,0,jimerswagger,2025-09-18T10:56:43.735469
720,tjx666/user-scripts,user-scripts,https://github.com/tjx666/user-scripts,,0,0,tjx666,2025-09-18T10:56:43.735382
719,NyteshadeXT/PF2e-Core-Vault,PF2e-Core-Vault,https://github.com/NyteshadeXT/PF2e-Core-Vault,,0,0,NyteshadeXT,2025-09-18T10:56:43.735234
718,cloudbees/cloudbees-examples,cloudbees-examples,https://github.com/cloudbees/cloudbees-examples,,0,0,cloudbees,2025-09-18T10:56:43.735156
717,mwotton/roboservant,roboservant,https://github.com/mwotton/roboservant,,0,0,mwotton,2025-09-18T10:56:43.735059
716,fabiendostie/helios-career-operations-system,helios-career-operations-system,https://github.com/fabiendostie/helios-career-operations-system,,0,0,fabiendostie,2025-09-18T10:56:43.734982
715,aexol-studio/axolotl,axolotl,https://github.com/aexol-studio/axolotl,,0,0,aexol-studio,2025-09-18T10:56:43.734904
714,Shmerrick/ProjectWAR,ProjectWAR,https://github.com/Shmerrick/ProjectWAR,,0,0,Shmerrick,2025-09-18T10:56:43.734826
713,shopware/app-sdk-js,app-sdk-js,https://github.com/shopware/app-sdk-js,,0,0,shopware,2025-09-18T10:56:43.734753
712,FinAegis/core-banking-prototype-laravel,core-banking-prototype-laravel,https://github.com/FinAegis/core-banking-prototype-laravel,,0,0,FinAegis,2025-09-18T10:56:43.734681
711,pdfosborne/elsciRL-Wiki,elsciRL-Wiki,https://github.com/pdfosborne/elsciRL-Wiki,,0,0,pdfosborne,2025-09-18T10:56:43.734603
710,mbrg/link-archive,link-archive,https://github.com/mbrg/link-archive,,0,0,mbrg,2025-09-18T10:56:43.734528
709,mfoltz/Bloodcraft,Bloodcraft,https://github.com/mfoltz/Bloodcraft,,0,0,mfoltz,2025-09-18T10:56:43.734452
708,BonoboPLC/bonoboplc_wiki,bonoboplc_wiki,https://github.com/BonoboPLC/bonoboplc_wiki,,0,0,BonoboPLC,2025-09-18T10:56:43.734359
707,dropseed/plain,plain,https://github.com/dropseed/plain,,0,0,dropseed,2025-09-18T10:56:43.734281
706,chelleboyer/AIE6_Study_Guide,AIE6_Study_Guide,https://github.com/chelleboyer/AIE6_Study_Guide,,0,0,chelleboyer,2025-09-18T10:56:43.734210
705,danielrosehill/LLMs-on-LLMs,LLMs-on-LLMs,https://github.com/danielrosehill/LLMs-on-LLMs,,0,0,danielrosehill,2025-09-18T10:56:43.734122
704,studychain01/Books,Books,https://github.com/studychain01/Books,,0,0,studychain01,2025-09-18T10:56:43.733977
703,Anish071105/TDS-VIRTUAL-TA,TDS-VIRTUAL-TA,https://github.com/Anish071105/TDS-VIRTUAL-TA,,0,0,Anish071105,2025-09-18T10:56:43.733895
702,jtdowney/tsbridge,tsbridge,https://github.com/jtdowney/tsbridge,,0,0,jtdowney,2025-09-18T10:56:43.733801
701,caiyinqiong/study_notes,study_notes,https://github.com/caiyinqiong/study_notes,,0,0,caiyinqiong,2025-09-18T10:56:43.733710
700,NiLaScience/Vibecoding-Sidequest-Starterpack,Vibecoding-Sidequest-Starterpack,https://github.com/NiLaScience/Vibecoding-Sidequest-Starterpack,,0,0,NiLaScience,2025-09-18T10:56:43.733631
699,CoopHive/alkahest-docs,alkahest-docs,https://github.com/CoopHive/alkahest-docs,,0,0,CoopHive,2025-09-18T10:56:43.733551
698,soramitsu/fearless-Android,fearless-Android,https://github.com/soramitsu/fearless-Android,,0,0,soramitsu,2025-09-18T10:56:43.733448
697,changjiangsx/sbm,sbm,https://github.com/changjiangsx/sbm,,0,0,changjiangsx,2025-09-18T10:56:43.733363
696,TaylorFinklea/portfolio,portfolio,https://github.com/TaylorFinklea/portfolio,,0,0,TaylorFinklea,2025-09-18T10:56:43.733282
695,POWLAX/powlax-react-app,powlax-react-app,https://github.com/POWLAX/powlax-react-app,,0,0,POWLAX,2025-09-18T10:56:43.733214
694,lossless-group/lossless-content,lossless-content,https://github.com/lossless-group/lossless-content,,0,0,lossless-group,2025-09-18T10:56:43.733121
693,AZDavid88/Agentic-IDE-template,Agentic-IDE-template,https://github.com/AZDavid88/Agentic-IDE-template,,0,0,AZDavid88,2025-09-18T10:56:43.732987
692,sbmcrushers/sbmchina,sbmchina,https://github.com/sbmcrushers/sbmchina,,0,0,sbmcrushers,2025-09-18T10:56:43.732878
691,memari-majid/Agentic-AI-Systems,Agentic-AI-Systems,https://github.com/memari-majid/Agentic-AI-Systems,,0,0,memari-majid,2025-09-18T10:56:43.732746
690,knatarasan/knatarasan.github.io,knatarasan.github.io,https://github.com/knatarasan/knatarasan.github.io,,0,0,knatarasan,2025-09-18T10:56:43.731893
689,Shrey312003/wncc_website,wncc_website,https://github.com/Shrey312003/wncc_website,,0,0,Shrey312003,2025-09-18T10:56:43.731820
688,elix1er/ai-news-aggregator,ai-news-aggregator,https://github.com/elix1er/ai-news-aggregator,,0,0,elix1er,2025-09-18T10:56:43.731705
687,FastPix/fastpix-php,fastpix-php,https://github.com/FastPix/fastpix-php,,0,0,FastPix,2025-09-18T10:56:43.731635
686,utmstack/Docs,docs,https://github.com/utmstack/Docs,,0,0,utmstack,2025-09-18T10:56:43.731566
685,tommy-ca/research,research,https://github.com/tommy-ca/research,,0,0,tommy-ca,2025-09-18T10:56:43.731503
684,ryota-saito-0309/Unity-RL-Learning,Unity-RL-Learning,https://github.com/ryota-saito-0309/Unity-RL-Learning,,0,0,ryota-saito-0309,2025-09-18T10:56:43.731444
683,majih93/TIL,TIL,https://github.com/majih93/TIL,,0,0,majih93,2025-09-18T10:56:43.731375
682,Flowmaker1337/agentsdkgoogle,agentsdkgoogle,https://github.com/Flowmaker1337/agentsdkgoogle,,0,0,Flowmaker1337,2025-09-18T10:56:43.731287
681,kcharvi/kcharvi.github.io,kcharvi.github.io,https://github.com/kcharvi/kcharvi.github.io,,0,0,kcharvi,2025-09-18T10:56:43.731217
680,adambossy/adambossy.com,adambossy.com,https://github.com/adambossy/adambossy.com,,0,0,adambossy,2025-09-18T10:56:43.731144
679,AdobeDocs/journey-optimizer-learn.en,journey-optimizer-learn.en,https://github.com/AdobeDocs/journey-optimizer-learn.en,,0,0,AdobeDocs,2025-09-18T10:56:43.731044
678,JoseXugang/microsoft-365-docs,microsoft-365-docs,https://github.com/JoseXugang/microsoft-365-docs,,0,0,JoseXugang,2025-09-18T10:56:43.730974
677,AI-MicroMind/MicroMind-Doc,MicroMind-Doc,https://github.com/AI-MicroMind/MicroMind-Doc,,0,0,AI-MicroMind,2025-09-18T10:56:43.730906
676,lokal-ninja/wales,wales,https://github.com/lokal-ninja/wales,,0,0,lokal-ninja,2025-09-18T10:56:43.730837
675,Modularium/Agent-NN,Agent-NN,https://github.com/Modularium/Agent-NN,,0,0,Modularium,2025-09-18T10:56:43.730763
674,OpenLocalizationTestOrg/azure-docs-pr15_zh-HK,azure-docs-pr15_zh-HK,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_zh-HK,,0,0,OpenLocalizationTestOrg,2025-09-18T10:56:43.730693
673,triepod-ai/agentgen,agentgen,https://github.com/triepod-ai/agentgen,,0,0,triepod-ai,2025-09-18T10:56:43.730624
672,nerdy-krishna/secure_coding_platform,secure_coding_platform,https://github.com/nerdy-krishna/secure_coding_platform,,0,0,nerdy-krishna,2025-09-18T10:56:43.730554
671,OpenDocCN/kdnuggets-blog-zh,kdnuggets-blog-zh,https://github.com/OpenDocCN/kdnuggets-blog-zh,,0,0,OpenDocCN,2025-09-18T10:56:43.730478
670,OpenDocCN/python-code-anls,python-code-anls,https://github.com/OpenDocCN/python-code-anls,,0,0,OpenDocCN,2025-09-18T10:56:43.730306
669,talyssonoliver/sota,sota,https://github.com/talyssonoliver/sota,,0,0,talyssonoliver,2025-09-18T10:56:43.730184
668,tiagonpsilva/genai-multi-agents-design-patterns,genai-multi-agents-design-patterns,https://github.com/tiagonpsilva/genai-multi-agents-design-patterns,,0,0,tiagonpsilva,2025-09-18T10:56:43.730082
667,agentic-workflow-library/awl-handbook,awl-handbook,https://github.com/agentic-workflow-library/awl-handbook,,0,0,agentic-workflow-library,2025-09-18T10:56:43.729999
666,gtcx-protocol/gtcx-ecosystem-docs,gtcx-ecosystem-docs,https://github.com/gtcx-protocol/gtcx-ecosystem-docs,,0,0,gtcx-protocol,2025-09-18T10:56:43.729930
665,adipasquale/parispy,parispy,https://github.com/adipasquale/parispy,,0,0,adipasquale,2025-09-18T10:56:43.729858
664,PlutoLang/Pluto,Pluto,https://github.com/PlutoLang/Pluto,,0,0,PlutoLang,2025-09-18T10:56:43.729787
663,ozeron/ozeron.github.io,ozeron.github.io,https://github.com/ozeron/ozeron.github.io,,0,0,ozeron,2025-09-18T10:56:43.729717
662,phuchungbhutia/cheatsheets,cheatsheets,https://github.com/phuchungbhutia/cheatsheets,,0,0,phuchungbhutia,2025-09-18T10:56:43.729639
661,AICrafterZheng/aicrafterzheng.github.io,aicrafterzheng.github.io,https://github.com/AICrafterZheng/aicrafterzheng.github.io,,0,0,AICrafterZheng,2025-09-18T10:56:43.729558
660,duongdx-kma/ci-cd-practice,ci-cd-practice,https://github.com/duongdx-kma/ci-cd-practice,,0,0,duongdx-kma,2025-09-18T10:56:43.729482
659,murabcd/blog,blog,https://github.com/murabcd/blog,,0,0,murabcd,2025-09-18T10:56:43.729400
658,nitinprajwal/NeoBrowser,NeoBrowser,https://github.com/nitinprajwal/NeoBrowser,,0,0,nitinprajwal,2025-09-18T10:56:43.729330
657,fedify-dev/fedify,fedify,https://github.com/fedify-dev/fedify,,0,0,fedify-dev,2025-09-18T10:56:43.729253
656,bbawj/note-vault,note-vault,https://github.com/bbawj/note-vault,,0,0,bbawj,2025-09-18T10:56:43.729175
655,Kensan196948G/PersonalCookingRecipe,PersonalCookingRecipe,https://github.com/Kensan196948G/PersonalCookingRecipe,,0,0,Kensan196948G,2025-09-18T10:56:43.729098
654,vishan25/tds_project1,tds_project1,https://github.com/vishan25/tds_project1,,0,0,vishan25,2025-09-18T10:56:43.728976
653,danishdyna/LLM,LLM,https://github.com/danishdyna/LLM,,0,0,danishdyna,2025-09-18T10:56:43.728899
652,340takatori/heic-to-jpg,heic-to-jpg,https://github.com/340takatori/heic-to-jpg,,0,0,340takatori,2025-09-18T10:56:43.728818
651,howie/coaching_transcript_tool,coaching_transcript_tool,https://github.com/howie/coaching_transcript_tool,,0,0,howie,2025-09-18T10:56:43.728739
650,kjliao/Smolagents,smolagents,https://github.com/kjliao/Smolagents,,0,0,kjliao,2025-09-18T10:56:43.728661
649,LiferayCloud/teleport,teleport,https://github.com/LiferayCloud/teleport,,0,0,LiferayCloud,2025-09-18T10:56:43.728579
648,sparesparrow/hard-coder,hard-coder,https://github.com/sparesparrow/hard-coder,,0,0,sparesparrow,2025-09-18T10:56:43.728498
647,Sohum-Prime/magma,magma,https://github.com/Sohum-Prime/magma,,0,0,Sohum-Prime,2025-09-18T10:56:43.728401
646,effectai/engine,engine,https://github.com/effectai/engine,,0,0,effectai,2025-09-18T10:56:43.728323
645,sequinstream/sequin,sequin,https://github.com/sequinstream/sequin,,0,0,sequinstream,2025-09-18T10:56:43.728243
644,ThatHunky/woodway-searchbot,woodway-searchbot,https://github.com/ThatHunky/woodway-searchbot,,0,0,ThatHunky,2025-09-18T10:56:43.728148
643,chainstacklabs/pumpfun-bonkfun-bot,pumpfun-bonkfun-bot,https://github.com/chainstacklabs/pumpfun-bonkfun-bot,,0,0,chainstacklabs,2025-09-18T10:56:43.728070
642,rohancragg/blog-notes,blog-notes,https://github.com/rohancragg/blog-notes,,0,0,rohancragg,2025-09-18T10:56:43.727988
641,rocksun/mwblog,mwblog,https://github.com/rocksun/mwblog,,0,0,rocksun,2025-09-18T10:56:43.727886
640,yiGmMk/producthunt,producthunt,https://github.com/yiGmMk/producthunt,,0,0,yiGmMk,2025-09-18T10:56:43.727805
639,maciejporebski/azure-policy-aliases,azure-policy-aliases,https://github.com/maciejporebski/azure-policy-aliases,,0,0,maciejporebski,2025-09-18T10:56:43.727667
638,everyday-cc/ai,ai,https://github.com/everyday-cc/ai,,0,0,everyday-cc,2025-09-18T10:56:43.727562
637,LunarWatcher/lunarwatcher.github.io,lunarwatcher.github.io,https://github.com/LunarWatcher/lunarwatcher.github.io,,0,0,LunarWatcher,2025-09-18T10:56:43.727491
636,gillianpb/crewai,crewAI,https://github.com/gillianpb/crewai,,0,0,gillianpb,2025-09-18T10:56:43.726883
635,MyWebIntelligence/mwiR,mwiR,https://github.com/MyWebIntelligence/mwiR,,0,0,MyWebIntelligence,2025-09-18T10:56:43.726820
634,CropioIN/CropioAi,CropioAi,https://github.com/CropioIN/CropioAi,,0,0,CropioIN,2025-09-18T10:56:43.726743
633,chscott/ConnectionsTools,ConnectionsTools,https://github.com/chscott/ConnectionsTools,,0,0,chscott,2025-09-18T10:56:43.726667
632,wandb/docs,docs,https://github.com/wandb/docs,,0,0,wandb,2025-09-18T10:56:43.726578
631,WorldHealthOrganization/smart-base,smart-base,https://github.com/WorldHealthOrganization/smart-base,,0,0,WorldHealthOrganization,2025-09-18T10:56:43.726521
630,JaySym-ai/mdCrawler,mdCrawler,https://github.com/JaySym-ai/mdCrawler,,0,0,JaySym-ai,2025-09-18T10:56:43.726411
629,lukevanlukevan/h-python-wiki,h-python-wiki,https://github.com/lukevanlukevan/h-python-wiki,,0,0,lukevanlukevan,2025-09-18T10:56:43.726325
628,PrabhuKiran8790/portfolio,portfolio,https://github.com/PrabhuKiran8790/portfolio,,0,0,PrabhuKiran8790,2025-09-18T10:56:43.726260
627,mathyousee/power-platform-snippets,power-platform-snippets,https://github.com/mathyousee/power-platform-snippets,,0,0,mathyousee,2025-09-18T10:56:43.726197
626,James4Ever0/notes,notes,https://github.com/James4Ever0/notes,,0,0,James4Ever0,2025-09-18T10:56:43.726128
625,ravelin-community/terraform-provider-ravelin,terraform-provider-ravelin,https://github.com/ravelin-community/terraform-provider-ravelin,,0,0,ravelin-community,2025-09-18T10:56:43.726064
624,upsurgeio/bhindi-docs,bhindi-docs,https://github.com/upsurgeio/bhindi-docs,,0,0,upsurgeio,2025-09-18T10:56:43.725995
623,Igorsouza1/sala-de-situacao,sala-de-situacao,https://github.com/Igorsouza1/sala-de-situacao,,0,0,Igorsouza1,2025-09-18T10:56:43.725908
622,ruvnet/reflective-engineer,reflective-engineer,https://github.com/ruvnet/reflective-engineer,,0,0,ruvnet,2025-09-18T10:56:43.725829
621,IQAIcom/adk-ts,adk-ts,https://github.com/IQAIcom/adk-ts,,0,0,IQAIcom,2025-09-18T10:56:43.725749
620,obinnaokechukwu/introduction-to-ai-engineering,introduction-to-ai-engineering,https://github.com/obinnaokechukwu/introduction-to-ai-engineering,,0,0,obinnaokechukwu,2025-09-18T10:56:43.725687
619,reinforcement-learning-kr/2021_RLKR_Drone_Delivery_Challenge_with_Unity,2021_RLKR_Drone_Delivery_Challenge_with_Unity,https://github.com/reinforcement-learning-kr/2021_RLKR_Drone_Delivery_Challenge_with_Unity,,0,0,reinforcement-learning-kr,2025-09-18T10:56:43.725605
618,MicrosoftLearning/mslearn-fabric,mslearn-fabric,https://github.com/MicrosoftLearning/mslearn-fabric,,0,0,MicrosoftLearning,2025-09-18T10:56:43.725532
617,rohitg00/awesome-ai-apps,awesome-ai-apps,https://github.com/rohitg00/awesome-ai-apps,,0,0,rohitg00,2025-09-18T10:56:43.725453
616,MicrosoftDocs/msteams-docs,msteams-docs,https://github.com/MicrosoftDocs/msteams-docs,,0,0,MicrosoftDocs,2025-09-18T10:56:43.725379
615,ModelEngine-Group/nexent,nexent,https://github.com/ModelEngine-Group/nexent,,0,0,ModelEngine-Group,2025-09-18T10:56:43.725288
614,xapi-project/xen-api,xen-api,https://github.com/xapi-project/xen-api,,0,0,xapi-project,2025-09-18T10:56:43.725209
613,microsoft/genaiscript,genaiscript,https://github.com/microsoft/genaiscript,,0,0,microsoft,2025-09-18T10:56:43.725127
612,i-am-bee/beeai-platform,beeai-platform,https://github.com/i-am-bee/beeai-platform,,0,0,i-am-bee,2025-09-18T10:56:43.725045
611,air-verse/air,air,https://github.com/air-verse/air,,0,0,air-verse,2025-09-18T10:56:43.724902
610,BrainBlend-AI/atomic-agents,atomic-agents,https://github.com/BrainBlend-AI/atomic-agents,,0,0,BrainBlend-AI,2025-09-18T10:56:43.724830
609,h2oai/h2ogpt,h2ogpt,https://github.com/h2oai/h2ogpt,,0,0,h2oai,2025-09-18T10:56:43.724756
608,onlook-dev/onlook,onlook,https://github.com/onlook-dev/onlook,,0,0,onlook-dev,2025-09-18T10:56:43.724691
607,SonsOfPHP/sonsofphp,sonsofphp,https://github.com/SonsOfPHP/sonsofphp,,0,0,SonsOfPHP,2025-09-18T10:56:43.724559
606,agora0/0x36,0x36,https://github.com/agora0/0x36,,0,0,agora0,2025-09-18T10:56:43.723640
605,agora0/0x35,0x35,https://github.com/agora0/0x35,,0,0,agora0,2025-09-18T10:56:43.723530
604,agora0/0x34,0x34,https://github.com/agora0/0x34,,0,0,agora0,2025-09-18T10:56:43.723468
603,symfony/ai-bundle,ai-bundle,https://github.com/symfony/ai-bundle,,0,0,symfony,2025-09-18T10:56:43.723402
602,k0sti/friends-proto-1,friends-proto-1,https://github.com/k0sti/friends-proto-1,,0,0,k0sti,2025-09-18T10:56:43.723342
601,ScientiaCapital/robot-brain,robot-brain,https://github.com/ScientiaCapital/robot-brain,,0,0,ScientiaCapital,2025-09-18T10:56:43.723271
600,hypersonic-daydreams/Ozymandias,Ozymandias,https://github.com/hypersonic-daydreams/Ozymandias,,0,0,hypersonic-daydreams,2025-09-18T10:56:43.723208
599,zion369369/casper-ox,casper-ox,https://github.com/zion369369/casper-ox,,0,0,zion369369,2025-09-18T10:56:43.723134
598,EnigmaticJ3rry/zk-identity,zk-identity,https://github.com/EnigmaticJ3rry/zk-identity,,0,0,EnigmaticJ3rry,2025-09-18T10:56:43.723064
597,filozif/aztec-template,aztec-template,https://github.com/filozif/aztec-template,,0,0,filozif,2025-09-18T10:56:43.722992
596,coolkillercat/ToolFactory-review,ToolFactory-review,https://github.com/coolkillercat/ToolFactory-review,,0,0,coolkillercat,2025-09-18T10:56:43.722919
595,coolkillercat/Doc2Agent,Doc2Agent,https://github.com/coolkillercat/Doc2Agent,,0,0,coolkillercat,2025-09-18T10:56:43.722805
594,thunderbird-esq/BarrySharpProMover,BarrySharpProMover,https://github.com/thunderbird-esq/BarrySharpProMover,,0,0,thunderbird-esq,2025-09-18T10:56:43.722742
593,SaravanakumarR2018/VisualAIAgentBuilder,VisualAIAgentBuilder,https://github.com/SaravanakumarR2018/VisualAIAgentBuilder,,0,0,SaravanakumarR2018,2025-09-18T10:56:43.722680
592,DhanrajSahoo/langflow-agenticAI,langflow-agenticAI,https://github.com/DhanrajSahoo/langflow-agenticAI,,0,0,DhanrajSahoo,2025-09-18T10:56:43.722617
591,buildakash/langflow_update,langflow_update,https://github.com/buildakash/langflow_update,,0,0,buildakash,2025-09-18T10:56:43.722547
590,yalelibrary/linked-art-mapping,linked-art-mapping,https://github.com/yalelibrary/linked-art-mapping,,0,0,yalelibrary,2025-09-18T10:56:43.722474
589,smartdriver321/agent-kit,agent-kit,https://github.com/smartdriver321/agent-kit,,0,0,smartdriver321,2025-09-18T10:56:43.722399
588,mchyasn/Cybersecurity-Home-Lab,Cybersecurity-Home-Lab,https://github.com/mchyasn/Cybersecurity-Home-Lab,,0,0,mchyasn,2025-09-18T10:56:43.722335
587,KNIGHTPROJEKS-0/CERBERUS,CERBERUS,https://github.com/KNIGHTPROJEKS-0/CERBERUS,,0,0,KNIGHTPROJEKS-0,2025-09-18T10:56:43.722259
586,KNIGHTPROJEKS-0/CAI-CERBERUS,CAI-CERBERUS,https://github.com/KNIGHTPROJEKS-0/CAI-CERBERUS,,0,0,KNIGHTPROJEKS-0,2025-09-18T10:56:43.722186
585,breakingcircuits1337/greyhatai,greyhatai,https://github.com/breakingcircuits1337/greyhatai,,0,0,breakingcircuits1337,2025-09-18T10:56:43.722113
584,angus-gair/agentic-platform,agentic-platform,https://github.com/angus-gair/agentic-platform,,0,0,angus-gair,2025-09-18T10:56:43.722044
583,R3AP3RG0514/ReaperGang,ReaperGang,https://github.com/R3AP3RG0514/ReaperGang,,0,0,R3AP3RG0514,2025-09-18T10:56:43.721969
582,Ascalad/cloudflare-carnival,cloudflare-carnival,https://github.com/Ascalad/cloudflare-carnival,,0,0,Ascalad,2025-09-18T10:56:43.721903
581,subroh0508/koog-doc-mcp,koog-doc-mcp,https://github.com/subroh0508/koog-doc-mcp,,0,0,subroh0508,2025-09-18T10:56:43.721830
580,adgohar/aegis-agent,aegis-agent,https://github.com/adgohar/aegis-agent,,0,0,adgohar,2025-09-18T10:56:43.721762
579,Luxor9/lux,lux,https://github.com/Luxor9/lux,,0,0,Luxor9,2025-09-18T10:56:43.721697
578,rikia07/smolagents,smolagents,https://github.com/rikia07/smolagents,,0,0,rikia07,2025-09-18T10:56:43.721575
577,PHMbench/PHM_Agent,PHM_Agent,https://github.com/PHMbench/PHM_Agent,,0,0,PHMbench,2025-09-18T10:56:43.721525
576,tonyouma/docs,docs,https://github.com/tonyouma/docs,,0,0,tonyouma,2025-09-18T10:56:43.721455
575,find-xposed-magisk/lobe-chat,lobe-chat,https://github.com/find-xposed-magisk/lobe-chat,,0,0,find-xposed-magisk,2025-09-18T10:56:43.721397
574,subtleGradient/crsql-base,crsql-base,https://github.com/subtleGradient/crsql-base,,0,0,subtleGradient,2025-09-18T10:56:43.721328
573,saltwalletxyz/dart-hyperliquid,dart-hyperliquid,https://github.com/saltwalletxyz/dart-hyperliquid,,0,0,saltwalletxyz,2025-09-18T10:56:43.721258
572,beyawnko/Beya_Waifu,Beya_Waifu,https://github.com/beyawnko/Beya_Waifu,,0,0,beyawnko,2025-09-18T10:56:43.721177
571,chbornman/pavo,pavo,https://github.com/chbornman/pavo,,0,0,chbornman,2025-09-18T10:56:43.721097
